quantity,copula,K,kappa,estimate,SE,band_low,band_high,critical_value
RMST,clayton,3,0.13043478260869565,102.4344,0.4241548783170612,101.36048502469978,103.50831497530021,2.531893490324178
RMST,clayton,4,0.17391304347826086,94.2002,0.4621107370086235,93.03018483315896,95.37021516684104,2.531893490324178
RMST,clayton,5,0.21739130434782608,90.964,0.4699311309687559,89.77418442859953,92.15381557140047,2.531893490324178
RMST,clayton,6,0.2608695652173913,88.5206,0.4805547020811894,87.30388667805596,89.73731332194404,2.531893490324178
RMST,clayton,7,0.30434782608695654,83.4612,0.4779249536948987,82.25114492087641,84.6712550791236,2.531893490324178
RMST,clayton,8,0.34782608695652173,80.9866,0.48272821483095507,79.76438357527368,82.20881642472631,2.531893490324178
RMST,clayton,9,0.391304347826087,78.4256,0.4844787682276401,77.19895136052416,79.65224863947584,2.531893490324178
RMST,clayton,10,0.43478260869565216,75.282,0.47873100158061127,74.06990409348167,76.49409590651833,2.531893490324178
RMST,clayton,11,0.4782608695652174,73.0208,0.479818756073307,71.80595001496255,74.23564998503744,2.531893490324178
RMST,clayton,12,0.5217391304347826,70.174,0.4748400145395091,68.97175565824199,71.37624434175802,2.531893490324178
RMST,clayton,13,0.5652173913043478,68.284,0.47579897617916866,67.07932766950906,69.48867233049096,2.531893490324178
RMST,clayton,14,0.6086956521739131,66.0982,0.4749260387686272,64.89573785405626,67.30066214594375,2.531893490324178
RMST,clayton,15,0.6521739130434783,64.3216,0.4784753101388641,63.11015147697857,65.53304852302144,2.531893490324178
RMST,clayton,16,0.6956521739130435,62.1204,0.48050589793632065,60.90381024495265,63.33698975504734,2.531893490324178
RMST,clayton,17,0.7391304347826086,60.1956,0.48568929054014426,58.96588644696124,61.425313553038755,2.531893490324178
RMST,clayton,18,0.782608695652174,57.6202,0.4861672779161758,56.3892762338354,58.85112376616459,2.531893490324178
RMST,clayton,19,0.8260869565217391,54.9618,0.4887424700109437,53.72435612173433,56.19924387826566,2.531893490324178
RMST,clayton,20,0.8695652173913043,51.7324,0.48433793439595446,50.506107936785824,52.95869206321417,2.531893490324178
